ID,DAY_ID,COUNTRY,DE_CONSUMPTION,FR_CONSUMPTION,DE_FR_EXCHANGE,FR_DE_EXCHANGE,DE_NET_EXPORT,FR_NET_EXPORT,DE_NET_IMPORT,FR_NET_IMPORT,DE_GAS,FR_GAS,DE_COAL,FR_COAL,DE_HYDRO,FR_HYDRO,DE_NUCLEAR,FR_NUCLEAR,DE_SOLAR,FR_SOLAR,DE_WINDPOW,FR_WINDPOW,DE_LIGNITE,DE_RESIDUAL_LOAD,FR_RESIDUAL_LOAD,DE_RAIN,FR_RAIN,DE_WIND,FR_WIND,DE_TEMP,FR_TEMP,GAS_RET,COAL_RET,CARBON_RET
283,1175,DE,-0.32828571025909403,-1.0622551112985645,-1.3804638084739533,1.3804638084739533,-1.046122110989568,1.0022432987844765,1.046122110989568,-1.0022432987844765,0.5440079226904155,-0.7309922068591035,-1.1835660360168863,-0.4553670493967453,0.5236104813368397,1.061971135051358,-0.6462344176503614,-1.2007882739035758,0.5092423184692616,1.8840980876054876,0.3592103464540351,-0.30466086915762153,-2.2440276355097453,-0.6761367807669755,-1.130258055143132,0.9744542622381984,-0.0694164004490884,-0.13891770255038685,-0.6950128691062828,-0.634045520351874,-0.16849063775929385,0.12281762017006442,0.2200772769398387,5.453331196581312
158,309,DE,1.0289867658474938,1.629315058059724,1.129663406822267,-1.129663406822267,-0.39126072500716147,-1.8231174180606853,0.39126072500716147,1.8231174180606853,2.170760744179383,2.122272358328517,1.8316227262520202,0.8579830155082954,1.2230315140422583,1.8859516330911745,0.12576527942668791,-0.27710021880512165,-1.2340925091954982,-0.3604682207557383,-1.2101646240175679,0.32687170949587746,0.8922605387714073,2.156285200825046,1.5686974722957188,0.1944580045124495,-0.5167382812746592,-1.1060665022313043,-0.9455624964977201,-0.6674960807545806,-1.5667733052941706,0.6894829110025184,1.0954733371293708,0.34279801993520126
1821,519,FR,0.00966325895559173,-0.9141496794269045,-1.0996672639616083,1.0996672639616083,-0.7179005303121573,1.5873962390008236,0.7179005303121573,-1.5873962390008236,-0.5681079188336342,-0.9974637763999725,0.051137142353687944,-0.7795918387127511,1.8073688015428373,-0.6465725755553169,0.07329375541037317,-0.2537154435318492,0.8597693825888698,1.3508882390877293,-0.5690191698244595,1.0408332305183752,-0.5619105349211108,0.11735927606067935,-1.2291888095997412,-0.5741857344791569,0.39719953252125906,0.9577875729356957,2.4929350427565655,-1.22414613178664,-0.3613206724294029,1.7459498123391466,0.9690680819228207,2.023576242005354
1263,673,FR,0.45307552784225147,-0.5784023737607062,-1.4001573886975316,1.4001573886975316,-1.1827884148523053,1.1828575019651306,1.1827884148523053,-1.1828575019651306,0.9452031149286777,-0.40162217640276626,-0.29801460674511915,-0.7781307037848908,2.7292393387649128,-0.20119614753312084,-0.9184598168753016,-0.09533253501226233,1.6052366394059625,1.405409526778201,-0.8366173691077704,-0.5404801842173635,0.150274538361389,0.5438050087460463,-0.5426278597707878,-0.602651256252303,-0.6564951090354513,-0.7944431900079536,-0.8835203788589978,0.9881149949448449,0.792063111400411,-0.5421341141137317,0.14843493680036693,-1.5593224715673162
240,626,DE,0.09642208050560877,-0.6607026444904905,-2.066913326642389,2.066913326642389,-1.2523719442610615,1.8794307012588038,1.2523719442610615,-1.8794307012588038,0.31990103519494106,-0.3660772425360874,-1.0899958434375323,-0.7716869936354058,0.33083234480891177,1.3411114239626545,-0.31889042349604446,-0.31156838943161724,-0.13732533039532716,0.8528529662253802,-0.1596622650311248,0.8328309341516714,-0.2945285049767894,0.26170353359847964,-0.8846696530413536,-0.33601037502625153,-0.30109354181707854,-0.5370885421226103,-0.39846519622688653,0.45437055454961567,1.008864893639004,1.0315243012184467,-0.5430771866357513,-1.0140065442679707
1897,184,FR,1.877137085489515,1.6706747640015012,0.42634609808705765,-0.42634609808705765,0.2824880617765816,-1.8632559305215006,-0.2824880617765816,1.8632559305215006,0.9338549119705661,1.605916263079643,0.47947678514441355,0.763892233211331,-0.7682088463574251,0.0004093828779702195,-0.11814638101810566,-0.09980156081440224,-1.340032983277071,-0.8804928190871272,1.1887554187784293,1.4963897423888144,0.38410568855308663,0.34229491406307905,1.334215790101348,-0.4060983185690716,0.8700568554670477,1.3397072109928736,1.5964357674678222,-0.9923763963117109,-0.3789691850255265,0.7124441469161569,1.766895278086549,0.9023720917629034
964,804,FR,1.585748513277741,2.6321045528930447,,,,,,,0.9607284223798815,1.508818123726125,2.105919895130009,1.1971660422512456,-0.8894669802766824,3.0070981776799206,0.14326622952645776,1.0616259851229262,-0.45114164600011525,0.5457256512302284,0.5003255169128005,2.0371439603493267,1.4398072378438613,0.7806303108806351,2.122267687450313,-0.25719226303216264,-0.3119288251751169,-0.34666614122656814,0.45065975530394753,-3.4943846057555703,-3.2176186292639506,-2.8465901100326203,-0.7218173606890514,-1.4243290477314543
519,1060,DE,0.23163298962546,-0.492398419381246,-1.0051772052067576,1.0051772052067576,-0.6890803095209305,1.1153512959412968,0.6890803095209305,-1.1153512959412968,0.8723251164991026,0.0722185195571595,-0.5912949412347023,-0.3820369971898832,-1.1911544732950323,-1.2385930262931995,0.016749814604732523,-0.566465346164134,2.155170856765171,0.39551394024627595,-0.741317399016998,1.5270402155440737,-0.5115558304531289,0.10576322230801997,-0.833019640482109,-1.0224721010091218,-0.4165410780113448,0.6469070823405093,2.4832505008065167,-2.0720591312644463,-0.14617817694539126,0.09351946046325316,0.23340534647920638,-0.04681040659810985
1199,657,FR,1.0497224854798348,0.7296704856079904,0.3213354070714872,-0.3213354070714872,1.5322902652388204,1.2522632040457966,-1.5322902652388204,-1.2522632040457966,-0.13186609554494846,-0.2524186980710639,-1.0232150760884133,-0.7790662506092042,0.10306600556595054,-0.3035273757198532,0.7309629616506802,0.7720798774107085,-1.0472573955231055,-0.4356018932312301,2.9572914749572337,3.3436036668174642,-1.6308772656594825,-1.5439920005686485,0.025559928278894483,2.5147131581601654,-0.3505533026360851,0.3830353778378024,0.36065870614293716,0.42260399929538256,0.5743428702884043,-1.2829062577767114,-0.36724806167807295,-1.0124431856073437
1482,461,FR,-0.32298432497359536,-0.8957150894092788,-1.9112340533959569,1.9112340533959569,-1.649196080110503,0.7220109687498161,1.649196080110503,-0.7220109687498161,0.8307995468803954,-1.2867070129158846,-1.2324941814021377,-0.7778258626848336,0.8223822907956037,-0.6617561499634705,-0.6087838463300603,-0.8880040246349163,0.0015303741342795217,0.6866186727364728,-0.38736365707410064,1.2234595054913056,-1.2284464792752898,0.1312056510613944,-1.1859836691599255,3.260240277003882,0.14979917955375488,-0.6472500492189865,-0.2561238136699573,-0.23083187132148336,0.25761887555017243,0.760385919926215,-0.025145888783692495,-0.5204985463278338
1104,555,FR,0.6304323724535154,-0.2544405552636929,0.32413945988477816,-0.32413945988477816,1.078580563892435,0.14420198033115422,-1.078580563892435,-0.14420198033115422,-0.4481187813861111,-0.2096413513554193,-0.2423950069623029,0.08181552771438948,-0.0157909771865887,-0.7575693046105961,-0.055290194189009836,-0.05269118595306215,-0.7993403120649477,0.43228799245382876,1.948931198077465,0.40977505063328457,-0.2960423630592541,-1.0187271815601804,-0.36556038951811615,-0.22067560748429346,-1.0345903004817916,0.22878883575959702,-0.11013432394963979,-1.7136384477961226,-1.4174149478328186,-0.3225090283396928,-0.5643445233793054,-0.42726981063890196
971,845,FR,1.0153076722561896,1.3244946539805575,0.6498225862532923,-0.6498225862532923,,,,,1.5800787318387788,1.4919069754500596,2.3032745191848822,0.24851105063532125,-0.949838781039877,1.2341190152795756,0.15682528901604675,1.0477697593946833,-0.7748642965074307,-0.04630320893115321,-0.6229306089623291,0.8956413310889444,1.1893173410030418,1.4866263246384332,1.1214769239969022,1.1673532751025606,1.3476512999696368,-0.9113070451628085,-0.47593403723500677,-0.887396053457308,0.13457390928658214,-0.09135297204775232,0.6387428697979063,-0.017412059929525953
583,23,DE,-0.07863837580269416,-0.6093302279412691,-0.6656694463634136,0.6656694463634136,-1.5226303464788802,1.006199662946874,1.5226303464788802,-1.006199662946874,0.4720232934298832,-0.8838274308694148,-0.26976675397860583,-0.5827906292206535,2.4436738607230977,-0.05242996133942288,0.08221652501672957,-0.33939709104198656,1.8083476157115985,1.6160119089744054,-1.1659239551812384,0.2512870475401891,-0.9661926435853175,0.38680334262074995,-0.7618575682889185,-1.3319580105692381,-0.13888733510682555,-0.16527270954928,1.5999048380891114,-0.5433069853672859,0.34791070899159826,0.28691399495568065,0.08802541353463117,-0.4985469128912192
1715,27,FR,0.7104369283399956,0.30201505085536406,0.010281176387816606,-0.010281176387816606,-0.5742926485326668,0.19710352023049116,0.5742926485326668,-0.19710352023049116,1.974545486011097,1.0655498003125332,0.0004017009747390684,-0.782997649623735,0.09277535770858784,0.6597958921172531,-0.4891278873841995,0.16313382985427222,0.9232124986439646,0.10267064628635746,-0.7410417672762936,-0.5771123945706453,0.12420464063294491,0.8893325508270549,0.37384219214150377,,,,,,,0.06567998451957188,-1.250162883521902,-0.24099223800515876
2004,204,FR,0.3452057496785858,-0.7167713471489976,0.20910808400930753,-0.20910808400930753,-0.5227577687191253,-1.0368983883540055,0.5227577687191253,1.0368983883540055,0.04927053975665499,0.6731836336290781,-1.005622138164279,-0.7830186731478769,-0.031569970567878185,-0.8047116504435656,-2.601276413073756,-1.843584252631763,1.8678249229842268,1.9265328959584542,0.5097466807882091,-0.5982964559381189,-0.589456444279958,-0.9459647195546996,-0.7157044408363908,-0.42755469770252896,-0.39461664036006466,1.8113988865200035,0.3737146303697657,1.1732679750780786,0.9071207202540001,0.16063314569165726,-0.15534859695184566,1.2204347122581871
2129,1184,FR,0.5241534750453108,-0.6253585666988429,0.3001637214889648,-0.3001637214889648,-0.42119137946040636,-0.42633140513059553,0.42119137946040636,0.42633140513059553,-0.07082725069791387,1.0751308604279832,-1.1514963686454134,-0.7505163048245371,-0.46240509419613013,-1.3801463830467513,-1.8615062401512055,-1.8372116305597788,-0.49664529012263325,-0.6912121547555893,1.5102011768820216,2.676870699548062,-0.1882998217818398,-0.8009585417973236,-1.1513928253804993,-0.46339579463140806,1.4165437923977793,1.186272597276305,1.6225669402542793,-0.29854934200333144,0.21380953616504228,-0.996865273446746,-0.18396741572346823,-0.041376267063305
837,479,DE,0.17237190620151308,-0.46607540233096445,0.6693857454157872,-0.6693857454157872,-0.14520029508596224,-2.335635366327745,0.14520029508596224,2.335635366327745,0.5278628906805064,0.6026354198966866,-0.25372929722176096,-0.7601450788815162,1.850418011746138,0.03409872809140254,-1.903697522298055,-2.2987313466001598,2.3870085668774084,2.080166095914819,0.1381442266583177,-0.3180087254142035,-0.20075761225212216,-0.3454121817782944,-0.5279274571001189,-0.8661661562476706,1.1245246208026178,0.9177389696089351,1.059724599196544,2.0734047827172333,0.2636923814757803,0.2251787575082501,-2.0277121352764347,0.06070785369831828
1866,667,FR,1.0396438062298374,-8.56986919546402e-05,1.1607253562036062,-1.1607253562036062,0.08327644514776404,-0.3540579831775868,-0.08327644514776404,0.3540579831775868,0.31561125350935704,0.4634525405828576,0.23748273696654634,0.20830356071398412,0.16583895749586305,-1.0423055365026015,0.08574595290081204,-0.10614247829896374,-0.6300451421075753,0.28252135320612504,0.6455869931705749,-0.1154792657485022,-0.034472917377396085,0.20355726603403526,-0.02173399108276689,-0.08105666438636314,-0.35520122873284504,0.7916338603824747,0.5947657857343477,-0.23038014789065786,-0.4938487310318769,-0.8818550804779461,0.5435258857570983,0.03728827708531144
902,659,DE,0.22200397452661622,-0.8699541025424614,-0.9720502556915993,0.9720502556915993,-1.4606183700775628,-0.7425043482261339,1.4606183700775628,0.7425043482261339,1.9528309813437315,1.0207834290687507,-0.1005917828414273,-0.7810845089268242,-0.007386948103075825,-1.280707865791356,-1.8515079348286936,-2.0590578759284948,-0.17244124086137685,0.49821424338567455,-0.36029259804285396,1.231597600727548,-0.3706566432987327,0.5346294250126188,-1.1581387458530745,-0.5451026588987148,-0.34874363270927694,0.48326341097753495,0.8835107382691808,0.2671142525957398,1.3612477565388434,0.21896691448218839,-0.2507679249649703,-0.09244251612797645
1059,249,FR,0.1243307186318711,-0.47515838165186464,-0.9417708326767598,0.9417708326767598,,1.1432367744019094,,-1.1432367744019094,0.3700423858538316,-0.25354196415503466,0.7538710076534139,0.4778776990231842,0.9501578350245239,0.3051924804819054,-0.017359286529454954,0.0282149580765148,1.1729962303316894,1.0077379304399445,-0.7492409243356176,-0.6111310989816044,1.163651138763255,0.38414632430988294,-0.4016007543702042,-0.7040094197484006,-0.32712459581853154,-0.6019797831404851,-0.614514883635831,0.23781631489224087,0.1576733644316176,-0.05049426694489857,0.3778376283372345,-0.46151405027563325
1659,725,FR,0.6219259671665175,2.261158916245487,1.743033657097027,-1.743033657097027,0.26736227779748356,-1.691992481332515,-0.26736227779748356,1.691992481332515,2.0540231485723397,2.0636627315518457,0.6595243860259693,0.6966169559573291,-0.6157357472708345,2.6798807804512927,0.20284881978259545,1.1360062682413086,-1.4271399591687484,-0.9726087599988602,-0.3428733818116397,-0.6311421015762864,0.41365115212918924,1.2264439536898855,2.4754726754752734,,,,,,,-0.42960695646686314,0.721945125937526,-0.7668936443200068
1409,25,FR,1.230358777262444,1.133453926466358,0.9440307632137033,-0.9440307632137033,0.9881230696843646,0.7143130841288053,-0.9881230696843646,-0.7143130841288053,-0.03541039458644555,1.0618914159125654,-0.6778851415945658,-0.7706253056662411,0.5440202662539425,1.26346297813327,0.04694313036456815,0.8118057254514863,-0.6795931907274887,-0.8571960953928568,2.5861006939851325,2.6049820352698827,-1.347044644552378,-1.2140631583329684,0.5945402466812918,-0.3356491496225831,-0.40322621202726133,-0.24923745884365783,-0.19058985790470676,2.3601619895276613,1.7337298112548383,-1.0777088344393118,1.221194405693702,-0.23678372466397143
304,467,DE,-0.2952958672247945,-0.765120231829888,-0.7174900813005115,0.7174900813005115,-1.1171388109374805,-0.20030541442285069,1.1171388109374805,0.20030541442285069,1.5335953657504287,0.30642171795850537,-1.2403161794474291,-0.7759442572741356,2.3069797550177964,0.5932509087710358,-1.2188423234654147,-1.9206950933419347,2.1408598870051563,2.0544910201299693,-0.9779762311484462,-0.24562841150331008,-0.46217251825472855,-0.0012790296269248737,-0.860628310679065,-0.9625192781087869,-0.19383650398582178,-0.8716001662985844,-0.9172336879005895,0.10204646568723132,0.4727081748683472,0.8910486822555704,0.8614076676222056,1.1244572587668482
1834,180,FR,0.0315789593432017,-0.6933023003184766,-0.5771135458878529,0.5771135458878529,-0.46734001783289486,1.175801757017477,0.46734001783289486,-1.175801757017477,0.532864953190057,0.20168270536185035,1.110380471211323,0.15657517956289918,0.7928824336044972,-0.000980128923108729,0.0671851302263843,-0.23675481028512316,0.6974102844739942,0.5659903237213042,-0.9729675410619972,-0.5144313791156656,-0.18366678527529678,0.6868897503801401,-0.619215282264512,2.3836298785567984,0.7982081141958205,0.071496557430252,0.6936842897862242,1.1002081385897833,0.7135696351753837,0.33800349737414026,-1.2076891685676283,0.6447850020509838
269,36,DE,-0.2688385589105318,-0.979253731729747,-2.0001812170547675,2.0001812170547675,-1.4840961103602297,1.3908586073559275,1.4840961103602297,-1.3908586073559275,0.6861904428733946,-0.8094032831792902,-1.3105882544418475,-0.780464314964639,1.2202873412802948,0.31303690619526925,-0.5863333435171098,-0.8202790628263716,1.105695374602156,0.9303093568244202,-0.2860790476003936,0.3755320849863506,-1.5080276822674725,-0.27011927554782145,-1.1377164999351912,0.012793416971638246,0.5902317359461771,-0.26157079999583377,-0.6960572850849865,-0.8525673591720813,0.3332492687934739,1.2587388419473622,-0.3424940177229575,-0.3990500034585751
970,995,FR,0.8702057023769946,1.233066632033902,0.8833197592794271,-0.8833197592794271,,,,,1.6890496495347738,1.4656323166163092,2.324888625118216,0.27372876784350103,-0.9157081323129572,0.8662899776830492,0.16422351284998882,1.0539376226728954,-0.5186717392315253,-0.23061854170516602,-0.7316892155938501,-0.3502204017891342,1.225615242401138,1.4037576481205918,1.3152835388964668,-0.2013570510398134,0.20844824327207384,-0.8949503973845971,-0.8657615886475438,-0.6787230184708054,0.341184744666308,0.5521505815123914,0.41769257503193796,0.5989466935484337
935,52,FR,1.2316953651875977,1.2696557495709526,,,,,,,0.5419716848546693,0.7261369719038568,-0.2623303473862514,-0.12119813316163242,-1.0757277064949473,0.690617790250277,0.8203420680820525,1.5578437300486183,-1.1226536098903406,-1.1793167645028881,1.2518419642721086,0.32237785934422697,1.091600955650951,0.09737405789502868,1.2642961645418676,-1.2282136820535319,0.9623636562675822,-0.4623556942915294,-0.36492390682701886,-1.0443382055603385,0.45689701202374067,0.0789962805655022,-0.6067719201679189,0.27035886776457685
606,696,DE,0.13337361976817658,-0.8721907921539427,0.0018255442609159869,-0.0018255442609159869,0.27519001459722653,1.1099218831168673,-0.27519001459722653,-1.1099218831168673,-0.8153418000880689,-0.9753003602292929,-0.7361724046946394,-0.7830922554823734,1.1220116542424812,-0.6191234015212755,0.010364473920956113,-0.22062113836034197,1.3762381994955404,1.9976887397912229,0.37951718963400277,0.2356189500344824,-0.6933512629311078,-0.8010062664526536,-1.053996304267032,-0.9279129437903729,-0.8218358792896409,1.0720423801346006,1.6697344212772034,-1.3643312548399635,-0.45140586305482777,0.05067635884313078,-0.0728202247104806,0.4328849265600512
732,556,DE,1.4633483807676557,0.9179915585903421,0.7497468558866139,-0.7497468558866139,1.5786868822287712,0.3553582410127139,-1.5786868822287712,-0.3553582410127139,-0.26975883404234346,0.10642707756899568,-0.48165319197409406,-0.1551721481749034,-0.5462738742336362,-0.52545767420309,-1.8835233960493944,-0.16495977206617551,-0.6013937291944476,0.22099018566973558,3.499530087053527,4.516200978988979,-1.987135380528502,-2.1865723223180766,-0.12604491596232023,0.8252373453611712,0.358960027357815,4.6971410436302,4.965027528535034,1.4936951929921516,0.8100677503599129,0.9273731283042169,0.07150097797726464,-0.20293704749858296
518,974,DE,0.33451459684339613,-0.4636910607221324,-0.022019773073814038,0.022019773073814038,-0.29034801467756155,0.4839222562204091,0.29034801467756155,-0.4839222562204091,0.5817708789169829,0.20174042259146147,-0.5318692652735769,-0.34078884282352323,-0.63443042421171,-1.139078717485018,-0.001847555399855844,-0.6389354278902923,1.9768601033411348,2.323161355414878,-0.06427357227703556,0.6980542440468435,-1.3980490464474178,-0.45189211277435215,-0.7470329209548787,-0.1654187013009497,-0.34375112656546464,1.7178665416199117,1.4258712958168454,-1.2869547157826555,-0.4107313196751137,-0.6414721135476836,-0.12953135257023657,-1.28239034369361
1499,1175,FR,-0.32828571025909403,-1.0622551112985645,-1.3804638084739533,1.3804638084739533,-1.046122110989568,1.0022432987844765,1.046122110989568,-1.0022432987844765,0.5440079226904155,-0.7309922068591035,-1.1835660360168863,-0.4553670493967453,0.5236104813368397,1.061971135051358,-0.6462344176503614,-1.2007882739035758,0.5092423184692616,1.8840980876054876,0.3592103464540351,-0.30466086915762153,-2.2440276355097453,-0.6761367807669755,-1.130258055143132,0.9744542622381984,-0.0694164004490884,-0.13891770255038685,-0.6950128691062828,-0.634045520351874,-0.16849063775929385,0.12281762017006442,0.2200772769398387,5.453331196581312
